ID,electricity_consumption
666,230.55649563798198
667,244.53163661555374
668,233.8482866785286
669,232.84548912221828
670,240.85599927910724
671,235.55165509780727
672,212.83415273925976
673,218.97535141589117
674,223.2312013636904
675,219.88414919005416
676,220.43312146419012
677,210.60120027086668
678,220.5726076153079
679,210.17693023948874
680,211.8515115548649
681,214.9026918238683
682,221.44032181777487
683,234.79419763339502
684,235.94516783084973
685,234.3109750655232
686,236.3917757350018
687,236.0312920028515
688,222.35323553179933
689,229.51772275213318
690,227.88609426579546
691,217.21293091901128
692,220.61442776351635
693,227.64467907879828
694,236.56224373618753
695,240.29394458755948
696,214.3126111036796
697,215.12607121507307
698,216.6858941000565
699,220.95392034476532
700,216.08785052701745
701,210.10998106222124
702,222.713848752473
703,219.27204443278288
704,210.23536491870595
705,212.1710004614033
706,218.56607073046882
707,219.5470486529918
708,222.25427891966848
709,219.7070424529073
710,221.60672063944116
711,217.97588783314762
712,220.75696314660155
713,224.92602561285378
714,226.66332949246708
715,227.6783495323053
716,241.71749839787736
717,238.74098208667436
718,285.0560923903338
719,291.2666198825479
720,300.1695775986141
721,259.8506753284599
722,231.24102547729817
723,245.82474168469156
724,249.66437515239488
725,242.79633307583106
726,313.7110619110172
727,269.63190676215294
728,231.0970127506752
729,255.80454597692236
730,255.42990426193148
731,222.81897328203263
732,228.78509303404036
733,226.6872144509053
734,228.10087234897787
735,215.50056609196713
736,220.35956088046402
737,225.0108250571818
738,226.95973409658836
739,233.03818422031978
740,233.4624056736394
741,247.32793622219396
742,233.99106834858384
743,254.85219455947404
1296,581.4512870374833
1297,530.4898372953357
1298,477.81584598190864
1299,557.4273528880112
1300,509.65044133643414
1301,450.0440099371716
1302,486.5213907996402
1303,443.40821695152636
1304,403.82031855898265
1305,395.3337050183649
1306,309.2485331011477
1307,272.31862451854164
1308,286.56783038062883
1309,259.61975133595746
1310,273.80617813810176
1311,261.65075756371687
1312,276.8386310485075
1313,256.8353703885456
1314,283.15606653352063
1315,247.3495712178438
1316,554.2033255548959
1317,578.155420824742
1318,446.10303584278853
1319,513.1126146111574
1320,493.7215173855142
1321,410.88660005071256
1322,518.2578612735927
1323,557.8343765120907
1324,457.0141345512944
1325,499.07631691187134
1326,569.0646562730144
1327,529.8696731079378
1328,514.9783589324592
1329,499.20234244670127
1330,511.400485816974
1331,461.4423903524714
1332,492.49544534825145
1333,367.97118242017996
1334,357.30693447305424
1335,447.4615042244023
1336,347.31820559359244
1337,425.4452628689615
1338,290.38365740691575
1339,369.93996019624893
1340,353.38155378504825
1341,289.75378622376746
1342,326.731350848871
1343,318.444467564662
1344,267.0470815074635
1345,266.91038866736795
1346,336.2860019125281
1347,335.2866583142415
1348,403.33867758235226
1349,449.1888876433729
1350,434.5072211497177
1351,392.8263740997207
1352,409.63718255111235
1353,418.9260609558425
1354,418.76985953823635
1355,420.14650947997313
1356,492.04158140444116
1357,512.2425478513674
1358,514.1279369784629
1359,471.68814631809755
1360,529.4081878348096
1361,467.5076543959783
1362,527.5363671865275
1363,497.0536198819582
1364,458.1706144405438
1365,522.5820120942417
1366,515.5579356600321
1367,464.267668013012
1368,506.413365769698
1369,496.0768737723543
1370,520.8496513395378
1371,522.6577285182475
1372,484.35778420065304
1373,424.254256354678
1374,442.247599591709
1375,395.253760685521
1376,459.31023333499616
1377,412.44426830617704
1378,416.5051258211867
1379,378.17438364875693
1380,372.9338585234837
1381,394.72247429831464
1382,425.1656286311245
1383,428.6448359850091
1384,403.1059505303285
1385,318.12484163272603
1386,309.8955022737916
1387,413.91179871239297
1388,414.30773957914334
1389,404.14865560715293
1390,427.3585304988577
1391,452.83496706727715
1392,382.6310316920383
1393,361.1896700491615
1394,416.9508934767624
1395,323.8778691408186
1396,352.79754224093057
1397,375.7569684414585
1398,327.133151590279
1399,329.7263839027005
1400,298.9229241798629
1401,272.17809006132126
1402,254.0766311904258
1403,246.94682415023095
1404,265.8999357023599
1405,252.62997133706648
1406,244.75101278042877
1407,277.0743132577897
1408,254.4473271756022
1409,277.03285007813815
1410,300.92568750223217
1411,245.11559090503488
1412,250.29683391065723
1413,236.70430940182257
1414,240.76392015188998
1415,230.88395086212824
1416,278.4202771362273
1417,274.4086717703954
1418,377.9993189766409
1419,337.11785890206977
1420,339.75011589931273
1421,246.0426520003444
1422,242.91546371245505
1423,242.272977337116
1424,229.89622847301655
1425,229.82988297840058
1426,211.1327844454646
1427,244.38391010692538
1428,212.77334285032697
1429,238.48376523119612
1430,238.56546990081335
1431,223.9694934901941
1432,236.75807157917856
1433,226.9909506506312
1434,246.67008600231674
1435,218.92928107743307
1436,245.94570999721645
1437,300.5704078487555
1438,247.63634793445362
1439,253.13175774089146
1440,222.90198414369362
1441,220.39756344012915
1442,197.64302308372447
1443,308.0247902667224
1444,226.60341242474271
1445,307.46562236479394
1446,278.37426077003437
1447,329.5195053577134
1448,324.34702804376934
1449,298.70879247190913
1450,226.03163647168492
1451,231.17868887222113
1452,228.53132783469735
1453,220.04464822908602
1454,222.3402417085242
1455,245.4262690271304
1456,236.45224126846864
1457,220.84885986606088
1458,250.97348072443836
1459,238.12199120240717
1460,244.1484077150838
1461,250.14615904858755
1462,236.43650015164755
1463,245.93436344521012
1464,205.0291318779474
1465,210.91769225341577
1466,201.52079724024577
1467,229.74428556112565
1468,206.57949960968136
1469,237.50808788520706
1470,232.90736739261075
1471,219.59893806411094
1472,215.99179635471916
1473,204.02064063594358
1474,222.66929905408784
1475,213.78520220635716
1476,213.00013501152208
1477,236.33766570622666
1478,237.6621149984558
1479,240.53163263870687
1480,243.63182700106836
1481,235.95773042651044
1482,247.90095957643385
1483,259.77677573464393
1484,243.9320381801931
1485,245.2742680557456
1486,300.8146605891711
1487,294.715108842285
2040,241.56044788626065
2041,240.3477079398793
2042,237.11044840473377
2043,241.33397370216957
2044,249.0683286000245
2045,239.05564163800506
2046,239.03224477275194
2047,248.57287097719444
2048,242.0140520434631
2049,260.6992022110568
2050,254.80528062763796
2051,253.22955962104163
2052,286.52005176358483
2053,294.4102255394273
2054,292.04320537739744
2055,272.68111879185074
2056,286.5108493984377
2057,301.17252691185433
2058,271.0794382057398
2059,246.7819053369969
2060,258.04136927070726
2061,251.35552192238623
2062,317.0858677929822
2063,319.10205030218583
2064,275.7194569375422
2065,310.541237769557
2066,312.302795937777
2067,320.0617391990923
2068,268.7476919190709
2069,324.2208171225773
2070,278.250420038922
2071,334.44673827797243
2072,281.01095844895633
2073,321.16793433471327
2074,311.6300515850626
2075,300.30101374706203
2076,336.3188377548122
2077,281.14859694588347
2078,316.58785471031456
2079,321.57293065339525
2080,273.77542541024496
2081,300.8793076285011
2082,308.8858973807883
2083,326.1542521032142
2084,329.06859415113104
2085,343.44267792452797
2086,335.90452866621035
2087,342.5534564903908
2088,339.34101752822903
2089,329.12387004941894
2090,356.7381101886222
2091,345.34971321633606
2092,378.7947949628164
2093,329.9353640745514
2094,315.4782196906123
2095,339.7748784464344
2096,346.03803551418036
2097,344.57822943865756
2098,363.5074535412069
2099,397.045137893442
2100,343.80997863039187
2101,373.0589206722584
2102,357.98722950658333
2103,350.13309661700646
2104,312.9964741730408
2105,303.14901616373646
2106,333.384962981015
2107,301.6770438093878
2108,289.0538872533216
2109,273.95617059003786
2110,300.7216612010828
2111,327.32686967760657
2112,328.21299623470355
2113,371.24466733092424
2114,315.305660106726
2115,362.8956914759411
2116,370.18003808210335
2117,353.9594326719408
2118,351.5452002353545
2119,379.19140066301355
2120,336.4626266209469
2121,364.8713479367703
2122,406.83567690878
2123,352.2387449285849
2124,378.91591837319623
2125,363.1240818682454
2126,376.7795398905891
2127,316.46064648974425
2128,364.17399214970874
2129,325.5604359390943
2130,313.29112275159156
2131,304.9665515601924
2132,404.4999740250786
2133,365.94075422892536
2134,367.49419199714333
2135,378.63192089983727
2136,342.25737842098727
2137,360.2381986139643
2138,349.44187101689465
2139,363.5225130307719
2140,376.46146543469706
2141,389.29898798920397
2142,392.57736565757034
2143,388.0119071776662
2144,442.0808253261488
2145,454.9859962232921
2146,393.9838639283183
2147,458.3819055669584
2148,462.3375544350565
2149,464.96793417009746
2150,473.6425638184593
2151,480.77923953850825
2152,463.1699175141488
2153,443.0172847013165
2154,450.6115002533406
2155,473.0384153775914
2156,461.54837877201976
2157,449.5019082421512
2158,469.612745854924
2159,423.228056632048
2160,443.8761741617269
2161,437.8343657209647
2162,378.0814737048004
2163,345.12738146057205
2164,315.75204582192214
2165,323.24603402199773
2166,295.0260254931357
2167,270.4400965757853
2168,305.25320275620504
2169,264.39350217407195
2170,259.59378318058515
2171,256.747909929057
2172,261.8976316994075
2173,258.32595719883216
2174,253.10660545196075
2175,284.448136539266
2176,341.40741050225313
2177,348.49833058511837
2178,284.96484183557726
2179,312.08158826386824
2180,349.171972635858
2181,354.2045722405464
2182,341.8669988885123
2183,401.3697016103669
2184,335.6407147039622
2185,405.0083196063133
2186,392.689126548156
2187,354.5804424674444
2188,373.99652294106863
2189,370.08643625185744
2190,370.11521335019444
2191,364.9371774024281
2192,376.3742967348908
2193,328.7801108344379
2194,342.64778290932065
2195,362.7550472127406
2196,301.393381474976
2197,313.01134364539945
2198,276.16911849003696
2199,314.30448928280896
2200,284.4259473932995
2201,304.299969836188
2202,291.0927406393353
2203,334.24538253830866
2204,337.5714024583461
2205,331.2230656947965
2206,333.95989551628116
2207,340.437847677308
2760,263.1417427773747
2761,261.1891138807967
2762,272.8160004805965
2763,261.1044051931894
2764,299.0064481713217
2765,289.0802807560691
2766,295.6546806314733
2767,327.8965103578816
2768,303.2548763069908
2769,334.094798512394
2770,294.5944833528931
2771,291.36412224807066
2772,277.581267679245
2773,278.7463830532246
2774,237.068289466223
2775,305.0065959272101
2776,279.18904124041114
2777,274.45393303317945
2778,270.2916716322653
2779,268.52555820048235
2780,279.22817270808946
2781,295.83451278409535
2782,286.19701536852483
2783,282.55991261596165
2784,279.44212897321773
2785,301.51870025921954
2786,284.8114158464551
2787,279.1892113003932
2788,271.5150926093055
2789,270.3811756172005
2790,258.10800311590094
2791,288.93950725325686
2792,303.9640862593372
2793,262.5117361621933
2794,250.84697572919066
2795,265.1859973461365
2796,258.69186928434965
2797,238.62551512093995
2798,240.70499413461357
2799,264.1675296645188
2800,288.6171333228279
2801,273.7880740340422
2802,266.0872759401053
2803,259.1974898335027
2804,268.68761787926337
2805,264.32062546489607
2806,267.0077655076985
2807,265.83175363119176
2808,271.29207270495664
2809,265.56103099647
2810,274.19147097016213
2811,278.5785620940762
2812,285.42816756345417
2813,286.5044268718551
2814,294.5462360279591
2815,301.75860918020607
2816,275.0763023792879
2817,287.0724256796082
2818,274.7734313101327
2819,303.7641193940749
2820,289.6710860363062
2821,283.2849185022677
2822,304.1387999956563
2823,285.78946504165503
2824,300.94318497760645
2825,292.4155689208717
2826,277.150783272755
2827,274.62640013455297
2828,286.302347365951
2829,303.3738197649716
2830,298.1424149809626
2831,303.93986791274864
2832,300.05213159353946
2833,297.3865733048446
2834,336.85722031561653
2835,305.2312942262914
2836,311.32317866295455
2837,330.36565985290565
2838,348.9306500442709
2839,303.8225336892887
2840,353.2068365092069
2841,336.49087817003874
2842,349.1679820633364
2843,325.0072036762013
2844,332.02748597949585
2845,317.73286184045986
2846,321.00558450481225
2847,344.6502189555793
2848,316.387965661025
2849,328.4843295557675
2850,317.452015425457
2851,351.31986472504383
2852,341.83173943511036
2853,344.8818940009951
2854,328.6999858269573
2855,359.18602015556866
2856,312.94668447899767
2857,353.8354682420635
2858,355.16025008372924
2859,339.77975793893404
2860,341.5639536611498
2861,330.0290586812783
2862,336.0693108757963
2863,311.5004017089215
2864,355.4324060685283
2865,305.1798761045899
2866,337.9553396657685
2867,289.57684557526926
2868,272.9811179775826
2869,253.81739343931133
2870,266.8676710196901
2871,267.20302070819434
2872,242.53767534025852
2873,259.0377894288789
2874,241.44823292141174
2875,243.09963515406437
2876,245.5967479034055
2877,240.87387180667827
2878,251.22503010509914
2879,233.8126420759128
2880,240.30796139578797
2881,251.3645617822155
2882,234.20164948069527
2883,241.30557511800146
2884,248.1265268108633
2885,243.49844740770885
2886,255.3381473740976
2887,247.1895164061355
2888,238.33101106195204
2889,242.94075834039643
2890,247.7735834382316
2891,252.9425609015488
2892,239.9648101737547
2893,252.55486720886094
2894,254.06644228862643
2895,242.79527458462462
2896,251.5285380578938
2897,240.0639962151179
2898,235.40980373753766
2899,231.48193773037755
2900,248.77274376190235
2901,248.2786203412873
2902,253.86405115177442
2903,275.50558850023435
2904,278.1051208379574
2905,266.50719723180373
2906,255.34727844773352
2907,243.44995458102028
2908,249.21367712733422
2909,275.84154572242625
2910,288.09754186853513
2911,270.08568656360825
2912,304.40025761210705
2913,242.85739327163574
2914,222.63027545370244
2915,229.04450385427546
2916,230.41159641330012
2917,244.8237862646671
2918,235.78392115378728
2919,234.29276661074368
2920,237.120285657259
2921,231.55105305534093
2922,222.30992851346582
2923,222.29414745605055
2924,220.24736996152515
2925,221.12010860152446
2926,228.42946486182487
2927,221.192097699491
2928,229.68306754919038
2929,231.8273140730093
2930,231.42182838049865
2931,236.73747069894378
2932,220.53071603710623
2933,236.41945128364276
2934,247.20712764350583
2935,257.1163639239687
2936,251.0324219377897
2937,255.60289599410817
2938,261.5164958737927
2939,252.57190410667965
2940,258.60415034329674
2941,262.0579361250485
2942,273.62110906729924
2943,254.29629745127238
2944,276.3971881208788
2945,245.86511534884897
2946,248.95701904922217
2947,252.0724600214041
2948,245.83472786826272
2949,251.37626560502596
2950,243.96699959759192
2951,258.6046545038722
3504,292.70524726473724
3505,264.9019476002595
3506,293.3793975596337
3507,287.3019740910021
3508,298.55693900022817
3509,253.46078697365704
3510,307.86439290719414
3511,302.27951519627663
3512,319.8051334431612
3513,318.927560731768
3514,296.27434060870036
3515,340.98707958490206
3516,315.8722868145341
3517,328.33251601652626
3518,330.67299919058
3519,318.05584553408147
3520,327.4193583923302
3521,328.85848893445007
3522,323.72261622276255
3523,319.91030291235927
3524,287.1891378424417
3525,322.1016245895506
3526,327.6689146416484
3527,329.19806442249984
3528,331.8359928771
3529,344.40624488839325
3530,296.532731088338
3531,320.9081012503961
3532,335.180458193116
3533,307.78356132566967
3534,361.4020943973625
3535,350.7413505490185
3536,329.7838302294218
3537,357.93028683717716
3538,349.2077109833068
3539,343.48500656336665
3540,292.04772037766725
3541,272.4208726709707
3542,298.9651416925827
3543,281.51519624969393
3544,294.83164707362914
3545,316.5364907801075
3546,327.5362761624649
3547,290.72191723184267
3548,291.85717149986743
3549,291.55801688185915
3550,331.1700883039076
3551,319.74142524747293
3552,341.9572457785366
3553,390.42585309629675
3554,375.52417284568025
3555,353.9068026313441
3556,349.45489572704224
3557,341.95760164736254
3558,333.96507407788647
3559,331.0316505603017
3560,334.3928601743546
3561,334.5112149461009
3562,353.2534384418648
3563,365.8538320176573
3564,331.15551311752466
3565,326.75334064654066
3566,330.5843126477067
3567,335.7400631223314
3568,354.20827379091986
3569,313.92221247168146
3570,316.4406567750759
3571,323.33207414974356
3572,303.53931508853464
3573,320.8299573477138
3574,307.18396479921955
3575,299.5710121811036
3576,337.237512231332
3577,309.0235056532398
3578,316.54524561962444
3579,322.84459655063256
3580,344.69072326195965
3581,340.4570548036237
3582,305.357102015628
3583,309.2917991010503
3584,352.3900091304173
3585,314.0873437826701
3586,310.25832958149084
3587,330.5992792025738
3588,290.14220698897935
3589,317.4284359466472
3590,286.39849134751495
3591,219.88422048631122
3592,223.68143437367274
3593,233.27708475785272
3594,249.71347568749664
3595,249.69308798961328
3596,255.12017765660028
3597,254.91214718023576
3598,205.91154050832972
3599,225.73643489282802
3600,234.906996198147
3601,219.09003193404783
3602,225.20229247042312
3603,240.67657033808177
3604,237.0213793846662
3605,239.69793039862256
3606,240.96784368851394
3607,229.5098401811682
3608,233.22032399890298
3609,240.35140487318506
3610,280.9971066101142
3611,285.03008045075984
3612,261.2889878011294
3613,268.8125657466292
3614,295.17521269950623
3615,254.37320003995032
3616,248.51379640353724
3617,261.6807156351342
3618,244.6388277870057
3619,241.516398583952
3620,245.50183632836524
3621,228.9331668914354
3622,230.6926392376808
3623,232.24441826968322
3624,247.14899242479095
3625,244.0975661174473
3626,226.9926010394767
3627,242.6289888216159
3628,237.8585652049497
3629,247.3038239687731
3630,255.37307034884668
3631,226.30758409991967
3632,285.1768506394891
3633,237.55388947449865
3634,261.116755187869
3635,267.0767141917724
3636,245.9721330430072
3637,232.85211735653772
3638,228.21897479619253
3639,231.6782219992359
3640,213.73047149807093
3641,212.15800584224584
3642,224.34546980929258
3643,227.865206785429
3644,249.70535782748684
3645,243.53476902774474
3646,232.18879116410102
3647,228.60346087403684
3648,239.91215585019486
3649,261.6140702002183
3650,262.5869007578855
3651,273.5207010830967
3652,254.4803626325039
3653,275.3669360739202
3654,340.00234670826774
3655,311.43507165272314
3656,339.1684301129957
3657,293.053134118472
3658,294.2547510206136
3659,277.51522871953273
3660,295.9987629910107
3661,242.4447420894849
3662,244.30216781692957
3663,243.99118242207226
3664,228.1399586342971
3665,226.91385353533164
3666,233.69898768023046
3667,227.66265603651402
3668,269.26699128520573
3669,275.3124356276924
3670,222.49402271808873
3671,236.25830389146827
4224,262.9087922703327
4225,251.2802396151332
4226,275.1350972953894
4227,252.90468975385718
4228,258.22731763859036
4229,201.90297797211102
4230,222.94702562995303
4231,225.53120321223133
4232,247.8753236020355
4233,217.0815176149084
4234,235.96356215041487
4235,216.24625408701664
4236,236.4807811360506
4237,239.36689013476501
4238,233.50703307162175
4239,210.01583237893945
4240,232.65537494104916
4241,207.81434788903965
4242,247.42857087700588
4243,216.06489896990246
4244,242.96103516055342
4245,310.88037399649954
4246,261.91566016704314
4247,255.89072106159546
4248,297.11708138919323
4249,279.42863898305194
4250,234.53095015041774
4251,267.61339820051194
4252,321.5853261348682
4253,299.19042331440664
4254,295.85781247187447
4255,303.21244391432856
4256,265.4320829657324
4257,289.3309159755056
4258,196.23145897629675
4259,190.65178058048275
4260,204.537407331154
4261,201.38470294578755
4262,243.8356344713907
4263,229.91340419822012
4264,250.12277051104041
4265,247.36443281277903
4266,272.36272600338503
4267,253.15736355356398
4268,236.92019402583415
4269,283.3677061632278
4270,266.7427397598142
4271,326.5214055975094
4272,307.8402551739025
4273,289.7845509065141
4274,298.70426429524105
4275,259.69361542210936
4276,338.95697673511927
4277,304.9809751364025
4278,260.8421045806798
4279,335.1556858804258
4280,291.5351593544993
4281,286.2258443458389
4282,251.99631482302036
4283,314.0502586845843
4284,345.1471322457371
4285,330.6171089673292
4286,256.9322215172917
4287,345.1493845345017
4288,282.6467838618763
4289,279.4669944393798
4290,339.01265874622754
4291,305.5804209564229
4292,290.2446085821935
4293,287.7697462271349
4294,294.5358047003815
4295,295.45293190621976
4296,271.56581937130056
4297,292.99061356644626
4298,290.6332557256144
4299,363.50896202254415
4300,333.27024150208626
4301,361.67097027017303
4302,295.8671428996857
4303,359.5898210222535
4304,360.20978801390936
4305,386.83793166147507
4306,365.0387892105989
4307,331.29419290594655
4308,302.68218415620623
4309,360.5103947809022
4310,316.53174576764366
4311,355.95720525969966
4312,361.32409869756304
4313,338.19948775952355
4314,320.0329339911456
4315,310.88759065154704
4316,339.2430984542717
4317,348.2133406584918
4318,317.0899179944076
4319,331.84648802859346
4320,342.68665174831017
4321,361.84232529400214
4322,336.63504809257205
4323,383.09258087897297
4324,336.84894530412606
4325,345.25617509104825
4326,305.38636079116736
4327,295.516313618048
4328,277.3292971619491
4329,346.7272358634648
4330,293.7840290119591
4331,299.544158434327
4332,274.36891208247664
4333,354.69439434635945
4334,320.94995543107586
4335,356.29305501570366
4336,353.7801846149869
4337,318.6803831079851
4338,345.7650544119458
4339,304.7323909203966
4340,374.7877488929843
4341,373.19670879418607
4342,376.94193693917964
4343,350.44393830786197
4344,359.96466582451905
4345,352.269432995912
4346,396.07196007425694
4347,376.2079492865961
4348,369.1288091452579
4349,353.49236425643375
4350,351.5558706195383
4351,337.9076847652375
4352,330.50920068282653
4353,331.4511246223114
4354,370.3349220536525
4355,365.59934557408036
4356,374.6087464159086
4357,358.6810175303969
4358,362.6760548684627
4359,386.1841734503041
4360,345.64607637774856
4361,330.7889535048172
4362,353.88624347410314
4363,375.5718899246427
4364,356.01620957575255
4365,364.1042891889209
4366,375.23698810962105
4367,315.01538672568876
4368,510.01631994260094
4369,509.62234392542194
4370,517.5598879290102
4371,516.4896273006448
4372,486.9904329699692
4373,468.88549398695704
4374,506.57800722813613
4375,493.6411276138272
4376,487.0585031004702
4377,497.0954489101452
4378,483.2601430794829
4379,475.49053572363016
4380,488.52282707841226
4381,487.747580227051
4382,482.0098142251863
4383,483.5809690661708
4384,497.8584704377372
4385,484.68059297638627
4386,493.57999293984494
4387,489.3045581705527
4388,492.71252821815233
4389,517.7442101795524
4390,502.86177836488775
4391,515.9994616237725
4392,500.75514003709975
4393,485.69683662130006
4394,513.641036051325
4395,512.1645173562622
4396,499.1364999755443
4397,507.96508749749364
4398,463.3282919618772
4399,449.9678557103342
4400,451.55378186839386
4401,440.7429621556005
4402,439.8254967181185
4403,424.6401309409667
4404,449.7932216292056
4405,432.41545331072166
4406,437.88909074088997
4407,441.4627828077066
4408,448.79661878125324
4409,445.9350557219226
4410,446.55802861538837
4411,443.5461953917441
4412,466.65401205853834
4413,462.47383440111776
4414,466.8600456994592
4415,461.97988350902347
4968,303.69335246581034
4969,259.8109080286257
4970,263.94488608703614
4971,253.44744411703317
4972,267.81969552729316
4973,254.2001710485594
4974,274.2330549600515
4975,273.09674895715085
4976,314.8825377197807
4977,290.65726990300664
4978,317.26715037725324
4979,293.17642489342865
4980,308.5494550318079
4981,291.2282356364858
4982,289.7232703443415
4983,292.2471344369313
4984,268.78784655801246
4985,297.46875498676746
4986,278.5722266928353
4987,284.16903803249005
4988,289.2545318817738
4989,296.0680713293059
4990,310.8642131236652
4991,294.98821619911354
4992,342.3425425280669
4993,342.69149461770724
4994,310.00973906894814
4995,317.53704324434227
4996,287.36503219465027
4997,318.9680263805261
4998,306.30536691099576
4999,268.44539275025625
5000,291.9124111812172
5001,323.392743675554
5002,299.729846087876
5003,282.6351905352149
5004,293.95541278805837
5005,347.421666541021
5006,362.4457126473637
5007,293.2929035648255
5008,293.6012112169239
5009,290.31138719393687
5010,280.15530140038385
5011,324.1482826028064
5012,292.7358692245352
5013,334.6741557417362
5014,340.81264270258964
5015,316.08795535124233
5016,397.2076109634641
5017,324.5339378013747
5018,338.2119920764594
5019,349.07921497180234
5020,305.05539952220994
5021,409.23359792052065
5022,311.7015756975424
5023,304.20852357743945
5024,345.38500966297124
5025,237.21839708461349
5026,228.11223072148442
5027,278.74801441971346
5028,237.95856993199948
5029,273.56320407669017
5030,248.71703417292738
5031,267.5584754463169
5032,270.17677506444335
5033,234.22147854472576
5034,241.27089301709532
5035,256.27016828417567
5036,257.569488818522
5037,250.35425355835474
5038,250.18373417951028
5039,240.81319167208963
5040,253.1694189480078
5041,222.3311341958359
5042,253.04351644363732
5043,216.38960726323234
5044,251.98765704989734
5045,256.70364974626773
5046,221.0337188120945
5047,231.80364160232446
5048,261.5516606509405
5049,286.4033169857176
5050,298.75533241180557
5051,283.33944903513816
5052,316.63407842752565
5053,290.34717049603466
5054,302.57163898534355
5055,313.79531397632934
5056,305.13285456136936
5057,299.50839042135897
5058,291.04816343719324
5059,307.38136656993464
5060,279.2241825109982
5061,297.4973149422599
5062,274.2816422218487
5063,316.8179657885337
5064,294.0795264795444
5065,289.805748437143
5066,309.37938023817424
5067,324.96425339300373
5068,283.69961710878226
5069,291.61775654336145
5070,295.8877725128622
5071,327.5131034171426
5072,299.60733869778943
5073,307.2369984091303
5074,285.5277473203817
5075,316.48673485011386
5076,266.01682528403506
5077,288.4629910332495
5078,297.18459834027203
5079,259.35541679647696
5080,280.9329804527989
5081,285.2868864582298
5082,282.3575219850973
5083,308.21915056781376
5084,311.84502879477606
5085,308.1913961220642
5086,360.76888094020615
5087,286.245713309645
5088,353.2558453197
5089,328.321291774693
5090,351.859416743466
5091,300.8485445046745
5092,308.2133802641797
5093,324.15472335848244
5094,325.31523809714855
5095,329.1114351134139
5096,332.63419378818827
5097,336.92032929358135
5098,421.2623242204256
5099,336.77967203231856
5100,378.4943090715149
5101,376.08950918213645
5102,338.21995827996045
5103,385.4101872629411
5104,371.1761820176403
5105,309.901127115659
5106,307.27631291525444
5107,319.1378107121156
5108,357.0992611246681
5109,369.21229578229975
5110,384.4380179268279
5111,389.87947134849446
5112,343.4167851424368
5113,382.5650107701796
5114,336.3067373243978
5115,344.14029596102046
5116,322.4053371524114
5117,361.06744602739434
5118,279.93622899560586
5119,302.1646568095537
5120,288.8669542964305
5121,306.53182250720374
5122,275.45491053271815
5123,273.1233897558561
5124,222.74508768194363
5125,259.33130008283655
5126,253.44019070238937
5127,249.26178397212442
5128,224.4744391641458
5129,247.10288501980742
5130,274.7515166998172
5131,283.5831327926447
5132,292.3518475358032
5133,263.2293888809386
5134,268.56623341041086
5135,296.23695958841273
5136,284.7439943687624
5137,276.27773013024205
5138,295.24974168625494
5139,282.35695949762237
5140,263.5537104815389
5141,256.1313475293556
5142,283.83518929132197
5143,289.16984835860166
5144,319.8265207129092
5145,280.44996239646673
5146,309.34803556524025
5147,319.7600420927206
5148,271.67473795370694
5149,286.2894810185352
5150,290.97511260600237
5151,288.90163652481226
5152,251.27721337097245
5153,268.21846201142034
5154,258.5755733847135
5155,290.3898648472997
5156,273.4813322997685
5157,267.40250640716255
