,log_case,case_count_prev,case_count_prev_2,case_count_prev_3,case_count_prev_4,hu_pred,ls_pred,rf_pred,lgb_pred,xgb_pred,case_count
22,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
23,6.46302945692067,6.395261598115449,6.483107351457199,6.368187186350492,5.765191102784844,522.0,231.0,578.0,525.0,549.0,640.0
24,7.57353126274595,7.5678626054638825,5.69035945432406,5.262690188904886,7.187657164114956,458.0,294.0,1174.0,1821.0,1478.0,1945.0
25,4.189654742026425,4.189654742026425,2.5649493574615367,4.204692619390966,5.236441962829949,111.0,129.0,75.0,56.0,63.0,65.0
26,6.501289670540389,6.236369590203704,6.3835066348840055,5.849324779946859,5.762051382780177,511.0,223.0,553.0,520.0,521.0,665.0
27,4.787491742782046,3.332204510175204,6.556778356158042,7.45298232946546,7.627544390488503,396.0,95.0,233.0,200.0,280.0,119.0
28,6.77078942390898,7.403670290012373,7.720461694599722,7.6760099320288875,7.731930721948486,1036.0,285.0,1733.0,1483.0,1464.0,871.0
29,3.9889840465642745,3.332204510175204,2.772588722239781,3.6375861597263857,3.8501476017100584,110.0,95.0,36.0,33.0,30.0,53.0
30,7.499423290592229,7.755338812846501,7.722234744709607,7.591357046698551,7.027314514039777,786.0,305.0,2127.0,1817.0,1854.0,1806.0
31,6.320768294250582,6.641182169740591,6.63200177739563,6.590301048196686,6.331501849893691,598.0,244.0,441.0,436.0,450.0,555.0
32,6.376726947898627,6.313548046277095,6.536691597591305,6.366470447731438,6.602587892189336,728.0,227.0,508.0,552.0,581.0,587.0
33,5.855071922202427,6.212606095751519,6.035481432524756,6.126869184114185,6.340359303727752,658.0,222.0,469.0,494.0,494.0,348.0
34,4.060443010546419,4.060443010546419,4.04305126783455,4.3694478524670215,3.367295829986474,128.0,123.0,68.0,58.0,40.0,57.0
35,6.07993319509559,6.505784060128229,6.366470447731438,6.182084906716632,6.113682179832232,666.0,237.0,588.0,635.0,635.0,436.0
36,5.993961427306569,5.662960480135946,6.049733455231958,6.311734809152915,6.499787040655854,386.0,194.0,229.0,250.0,225.0,400.0
37,5.056245805348308,7.001245622069476,7.441906728051625,7.487733761436444,7.4977617006225685,549.0,263.0,170.0,166.0,264.0,156.0
38,7.350516171833998,7.176254532017144,7.0587581525186645,7.069874128458572,6.786716950605081,761.0,273.0,1341.0,1368.0,1376.0,1556.0
39,7.48324441607385,6.5998704992128365,6.5998704992128365,7.3987862754199485,7.422373700986824,893.0,242.0,759.0,1193.0,995.0,1777.0
40,4.812184355372417,5.241747015059643,5.71042701737487,5.786897381366708,6.1070228877422545,272.0,174.0,123.0,133.0,97.0,122.0
41,6.326149473155099,7.742835955430749,7.803435056952168,7.684783943522785,6.042632833682381,906.0,304.0,1671.0,1513.0,1576.0,558.0
42,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
43,5.863631175598097,5.953243334287785,6.326149473155099,5.986452005284438,6.297109319933935,519.0,209.0,443.0,391.0,401.0,351.0
44,4.330733340286331,2.995732273553991,3.970291913552122,4.406719247264253,4.718498871295094,84.0,83.0,6.0,3.0,18.0,75.0
45,6.606650186198215,6.22455842927536,6.021023349349527,5.953243334287785,5.886104031450156,545.0,222.0,584.0,769.0,576.0,739.0
46,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
47,5.883322388488279,5.564520407322694,5.153291594497779,5.099866427824199,4.418840607796598,251.0,190.0,177.0,198.0,221.0,358.0
48,7.581209826196346,7.492760300922379,7.492760300922379,7.40184157874383,7.377133712833954,1177.0,290.0,1871.0,1778.0,1801.0,1960.0
49,4.77912349311153,5.093750200806762,4.31748811353631,4.31748811353631,4.6913478822291435,255.0,168.0,201.0,179.0,185.0,118.0
50,6.3080984415095305,7.042286171939743,7.199678345691172,7.0707241072602764,6.694562058521095,642.0,265.0,877.0,705.0,721.0,548.0
51,5.0689042022202315,5.0689042022202315,5.135798437050262,5.075173815233827,4.700480365792417,262.0,167.0,180.0,162.0,169.0,158.0
52,5.293304824724492,5.796057750765372,6.139884552226255,6.45833828334479,6.335054251498059,385.0,201.0,237.0,197.0,236.0,198.0
53,6.464588303689961,6.210600077024653,6.467698726104354,6.616065185132817,6.380122536899765,586.0,221.0,543.0,526.0,479.0,641.0
54,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
55,6.408528791059498,6.313548046277095,5.817111159963204,4.23410650459726,4.9344739331306915,386.0,227.0,548.0,522.0,494.0,606.0
56,7.718685495198466,6.802394763324311,7.203405521083095,7.350516171833998,7.176254532017144,665.0,252.0,746.0,728.0,601.0,2249.0
57,5.940171252720432,5.480638923341991,7.351158226430694,7.350516171833998,6.673297967767654,689.0,186.0,822.0,1411.0,605.0,379.0
58,4.442651256490317,3.295836866004329,3.367295829986474,0.0,2.5649493574615367,32.0,94.0,36.0,31.0,30.0,84.0
59,6.621405651764134,6.159095388491933,5.666426688112432,6.338594078203183,6.905753276311464,590.0,219.0,463.0,489.0,465.0,750.0
60,5.860786223465865,6.3578422665081,6.709304340258298,6.508769136971682,6.70808408385307,619.0,229.0,377.0,375.0,410.0,350.0
61,6.380122536899765,6.317164686747284,5.780743515792329,6.63200177739563,6.507277712385012,652.0,227.0,449.0,655.0,594.0,589.0
62,7.432483807917119,7.736743682453495,7.747164966520335,7.649216319820633,7.59337419312129,932.0,304.0,2012.0,1840.0,1645.0,1689.0
63,2.995732273553991,3.970291913552122,4.406719247264253,4.718498871295094,5.730099782973574,142.0,120.0,23.0,24.0,32.0,19.0
64,4.709530201312334,4.795790545596741,4.532599493153256,4.454347296253507,4.532599493153256,183.0,154.0,68.0,101.0,95.0,110.0
65,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
66,6.095824562432225,5.932245187448011,5.8805329864007,5.924255797414532,5.66988092298052,425.0,208.0,387.0,369.0,382.0,443.0
67,5.5134287461649825,4.976733742420574,5.43372200355424,5.87493073085203,6.2766434893416445,489.0,162.0,364.0,383.0,274.0,247.0
68,6.152732694704104,6.073044534100405,5.8971538676367405,5.863631175598097,5.805134968916488,459.0,215.0,351.0,394.0,422.0,469.0
69,7.522400231387125,7.653020413804189,7.396948602621014,7.503840746698951,7.461065514354283,1016.0,299.0,2083.0,2101.0,1955.0,1848.0
70,7.057897937411856,7.1770187659099,7.606387389772652,7.322510433997394,7.4570320891223805,1005.0,273.0,1434.0,1377.0,1256.0,1161.0
71,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
72,6.129050210060545,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,458.0
73,6.851184927493743,7.249215057114389,7.220373836723949,7.5569505720129,7.7039102096163115,771.0,277.0,1385.0,1201.0,1069.0,944.0
74,3.8501476017100584,4.060443010546419,4.997212273764115,5.501258210544727,5.942799375126701,156.0,123.0,46.0,39.0,28.0,46.0
75,5.648974238161206,5.25227342804663,4.912654885736052,5.375278407684165,5.480638923341991,347.0,175.0,239.0,234.0,267.0,283.0
76,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
79,3.7376696182833684,3.7376696182833684,3.7376696182833684,5.934894195619588,6.439350371100098,256.0,110.0,50.0,40.0,50.0,41.0
80,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
83,6.400257445308821,6.304448802421981,6.304448802421981,6.318968113746434,5.8289456176102075,666.0,226.0,512.0,577.0,570.0,601.0
84,6.937314081223682,7.469083884921234,7.329749689041512,7.104144092987527,7.091742115095153,1006.0,289.0,1732.0,1974.0,2230.0,1029.0
85,7.508238774678663,7.4127640174265625,7.247080584585756,6.647688373563329,6.504288173536645,855.0,286.0,1725.0,1551.0,1516.0,1822.0
86,5.883322388488279,5.860786223465865,5.720311776607412,5.707110264748875,5.948034989180646,488.0,204.0,421.0,443.0,453.0,358.0
87,4.31748811353631,3.4339872044851463,4.6913478822291435,5.1298987149230735,4.23410650459726,195.0,99.0,39.0,56.0,49.0,74.0
88,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
89,6.234410725718371,6.282266746896006,6.280395838960195,6.298949246855942,6.142037405587356,530.0,225.0,483.0,495.0,521.0,509.0
90,6.202535517187923,6.406879986069314,5.948034989180646,5.860786223465865,6.1224928095143865,595.0,232.0,458.0,530.0,618.0,493.0
91,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
92,6.675823221634848,6.852242569051878,6.569481420414296,7.112327444710911,7.323830566202317,752.0,255.0,1003.0,1189.0,1140.0,792.0
93,4.897839799950911,4.983606621708336,4.8283137373023015,4.276666119016055,4.68213122712422,259.0,163.0,177.0,153.0,169.0,133.0
94,7.80057265467065,7.670428522190693,7.171656822768514,7.283448228756631,7.647308832356238,818.0,300.0,2130.0,1971.0,1920.0,2441.0
95,7.496097345175956,7.496097345175956,7.569927655242652,7.711548979629146,7.43543801981455,970.0,290.0,1637.0,1705.0,1749.0,1800.0
96,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
97,6.2324480165505225,5.966146739123692,5.916202062607435,5.996452088619021,5.8289456176102075,527.0,209.0,416.0,382.0,387.0,508.0
98,6.732210706467206,5.652489180268651,4.955827057601261,5.327876168789581,5.5093883366279774,417.0,194.0,445.0,434.0,394.0,838.0
99,7.772752716468742,7.8168199657645525,7.7501841622578365,7.620705086838262,6.586171654854675,1090.0,309.0,2202.0,2110.0,2085.0,2374.0
100,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
102,6.612041034833092,6.844815479208263,6.594413459749778,5.817111159963204,6.61472560020376,776.0,255.0,866.0,968.0,987.0,743.0
103,6.320768294250582,6.535241271013659,6.448889394146858,5.926926025970411,6.066108090103747,655.0,238.0,641.0,729.0,704.0,555.0
104,7.518607216815252,7.033506484287697,7.566311014772463,7.667158255319148,7.56164174558878,642.0,265.0,869.0,997.0,1003.0,1841.0
105,5.43372200355424,6.336825731146441,6.255750041753367,6.400257445308821,5.5093883366279774,493.0,228.0,241.0,315.0,350.0,228.0
106,7.467942332285852,7.47477218239787,7.528869256642251,7.065613363597717,7.1049654482698426,665.0,289.0,1193.0,1298.0,1252.0,1750.0
107,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
108,6.184148890937483,6.280395838960195,5.905361848054571,5.7745515455444085,5.616771097666572,476.0,225.0,504.0,521.0,572.0,484.0
109,6.20050917404269,5.7745515455444085,6.302618975744905,6.548219102762372,6.270988431858299,562.0,200.0,473.0,389.0,495.0,492.0
110,5.840641657373398,5.958424693029782,6.018593214496234,5.673323267171493,5.170483995038151,513.0,209.0,394.0,368.0,405.0,343.0
111,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0
112,6.169610732491456,6.142037405587356,6.261491684321042,5.998936561946683,5.337538079701318,611.0,218.0,529.0,518.0,504.0,477.0
113,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
114,3.8918202981106265,4.248495242049359,0.0,3.6109179126442243,3.8066624897703196,42.0,131.0,47.0,88.0,75.0,48.0
115,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
116,4.543294782270004,5.293304824724492,6.194405391104672,5.556828061699537,6.255750041753367,318.0,177.0,71.0,68.0,97.0,93.0
117,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
118,4.127134385045092,5.176149732573829,5.771441123130016,5.857933154483459,5.501258210544727,254.0,171.0,66.0,51.0,54.0,61.0
119,5.683579767338681,6.583409222158765,6.436150368369428,6.403574197934815,6.16541785423142,592.0,241.0,418.0,384.0,417.0,293.0
120,5.176149732573829,4.68213122712422,4.795790545596741,4.07753744390572,4.394449154672439,213.0,149.0,124.0,127.0,128.0,176.0
121,4.990432586778736,4.060443010546419,3.871201010907891,4.356708826689592,3.8918202981106265,167.0,123.0,46.0,66.0,63.0,146.0
122,4.912654885736052,5.5053315359323625,5.564520407322694,5.814130531825066,5.808142489980444,335.0,187.0,199.0,249.0,265.0,135.0
123,6.272877006546167,5.945420608606575,6.338594078203183,6.169610732491456,6.20050917404269,510.0,208.0,403.0,382.0,387.0,529.0
124,7.731930721948486,7.3752557780097545,7.614312146452,7.506042178518122,7.027314514039777,685.0,284.0,1012.0,1062.0,1143.0,2279.0
125,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
126,6.473890696352274,6.490723534502507,5.181783550292085,5.198497031265826,6.591673732008658,477.0,236.0,661.0,808.0,633.0,647.0
127,3.6375861597263857,5.25227342804663,5.700443573390687,5.908082938168931,6.182084906716632,284.0,175.0,66.0,52.0,61.0,37.0
128,6.453624998892692,5.916202062607435,5.209486152841421,6.186208623900494,7.535830462798367,317.0,207.0,190.0,320.0,195.0,634.0
129,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
131,4.90527477843843,4.454347296253507,3.1354942159291497,3.912023005428146,3.970291913552122,168.0,140.0,120.0,71.0,78.0,134.0
132,7.408530566894626,6.311734809152915,7.408530566894626,7.782807262839695,7.444248649496705,837.0,227.0,1355.0,982.0,855.0,1649.0
133,6.9650803456014065,6.522092798170152,6.129050210060545,6.448889394146858,5.953243334287785,514.0,237.0,1034.0,931.0,729.0,1058.0
134,5.327876168789581,4.90527477843843,5.521460917862246,5.3230099791384085,5.278114659230517,412.0,159.0,236.0,256.0,207.0,205.0
135,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
136,7.7823903355874595,7.15305163493748,7.3938782901077555,7.3938782901077555,7.788211557847076,1142.0,271.0,1449.0,1359.0,1377.0,2397.0
137,5.82600010738045,7.717796211013582,7.257002707092073,7.180069874302796,6.996681488176539,889.0,303.0,1963.0,1656.0,2213.0,338.0
138,7.739359202689098,7.720017940432244,7.579678823090456,7.597396320212795,7.081708586105575,990.0,303.0,2133.0,2059.0,2127.0,2296.0
139,6.7661917146603505,6.493753839851686,6.612041034833092,6.594413459749778,6.131226489483141,480.0,236.0,665.0,573.0,493.0,867.0
140,5.10594547390058,4.48863636973214,5.3230099791384085,5.214935757608986,5.575949103146316,299.0,141.0,128.0,114.0,124.0,164.0
141,2.6390573296152584,4.8283137373023015,5.799092654460526,5.958424693029782,6.016157159698354,208.0,156.0,31.0,16.0,27.0,13.0
142,5.2832037287379885,6.131226489483141,6.345636360828596,6.565264970035361,6.318968113746434,473.0,217.0,278.0,286.0,300.0,196.0
143,4.852030263919617,4.543294782270004,5.043425116919247,4.969813299576001,4.68213122712422,258.0,143.0,116.0,121.0,134.0,127.0
144,6.736966958001855,6.695798917058491,6.504288173536645,6.2766434893416445,6.565264970035361,653.0,247.0,835.0,927.0,865.0,842.0
145,7.7266536648476425,7.7266536648476425,7.7266536648476425,7.75833346749091,7.547501682814967,984.0,304.0,2256.0,2055.0,1984.0,2267.0
146,5.918893854273146,6.47543271670409,6.883462586413092,6.792344427470809,6.646390514847729,378.0,235.0,352.0,325.0,300.0,371.0
147,7.698029170272805,6.212606095751519,7.675546002537848,6.7464121285733745,4.795790545596741,755.0,222.0,1134.0,729.0,554.0,2203.0
148,3.332204510175204,3.1780538303479458,4.1588830833596715,4.983606621708336,5.723585101952381,183.0,90.0,56.0,73.0,41.0,27.0
149,7.426549072397305,7.67275789664251,7.636752112435779,7.457609289715606,7.5740450053721995,763.0,300.0,1828.0,1948.0,1873.0,1679.0
150,6.634633357861686,7.5256399750415355,7.803843303538772,7.619233416226805,5.225746673713202,572.0,292.0,747.0,580.0,615.0,760.0
151,6.1224928095143865,6.077642243349034,6.459904454377535,6.295266001439646,6.0014148779611505,506.0,215.0,457.0,417.0,412.0,455.0
152,5.937536205082426,5.459585514144159,4.727387818712341,4.912654885736052,5.288267030694535,267.0,185.0,265.0,261.0,259.0,378.0
153,7.350516171833998,7.655390644826152,5.746203190540153,6.748759547491679,7.271008538280992,708.0,299.0,1824.0,2117.0,1945.0,1556.0
154,7.741099090035366,7.774435510302958,7.629975707027789,7.716906135298388,7.042286171939743,941.0,306.0,2139.0,2071.0,1973.0,2300.0
155,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
156,5.318119993844216,4.499809670330265,5.111987788356544,7.452402451223638,7.352441100243583,422.0,141.0,73.0,133.0,151.0,203.0
157,7.494430215031565,7.7823903355874595,7.15305163493748,7.3938782901077555,7.3938782901077555,869.0,307.0,1707.0,1641.0,1690.0,1797.0
158,4.663439094112067,5.4116460518550396,5.921578419643816,6.771935555839602,7.113142108707088,350.0,182.0,86.0,72.0,77.0,105.0
159,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
160,5.58724865840025,5.616771097666572,5.703782474656201,5.8888779583328805,6.48768401848461,349.0,192.0,165.0,188.0,172.0,266.0
161,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
162,3.1780538303479458,1.791759469228055,1.791759469228055,1.9459101490553132,4.30406509320417,40.0,46.0,22.0,14.0,12.0,23.0
163,4.382026634673881,5.337538079701318,6.115892125483034,6.51025834052315,6.728628613084702,408.0,179.0,292.0,260.0,241.0,79.0
164,6.63200177739563,6.595780513961311,6.51471269087253,6.699500340161678,5.958424693029782,579.0,241.0,777.0,692.0,663.0,758.0
165,6.927557906278317,7.062191632286556,7.103322062526113,6.684611727667927,5.723585101952381,655.0,266.0,1118.0,1233.0,1135.0,1019.0
166,6.532334292222349,6.776506992372183,6.889591308354466,7.04141166379481,6.782192056006791,652.0,251.0,1201.0,948.0,994.0,686.0
167,6.8001700683022,6.810142450115136,7.00033446027523,6.827629234502852,6.956545443151569,758.0,253.0,909.0,889.0,934.0,897.0
168,7.028201432058005,7.438383530044307,6.391917113392602,7.037905963447182,6.870053411798126,956.0,287.0,1846.0,1545.0,1619.0,1127.0
169,7.0431599159883405,7.351158226430694,7.585788821732034,7.029972911706386,7.112327444710911,682.0,282.0,1309.0,1255.0,1103.0,1144.0
170,5.872117789475416,5.676753802268282,5.545177444479562,4.77912349311153,5.4680601411351315,399.0,195.0,414.0,326.0,345.0,354.0
171,5.298317366548036,5.529429087511423,5.181783550292085,5.241747015059643,4.605170185988092,309.0,188.0,218.0,256.0,271.0,199.0
172,5.726847747587197,5.332718793265369,4.189654742026425,4.6443908991413725,4.6443908991413725,275.0,179.0,194.0,206.0,224.0,306.0
173,5.5093883366279774,5.641907070938114,4.736198448394496,6.373319789577012,6.97166860472579,363.0,193.0,159.0,187.0,212.0,246.0
174,6.3784261836515865,6.396929655216146,4.820281565605037,5.497168225293202,6.003887067106539,467.0,231.0,646.0,694.0,603.0,588.0
175,7.197435354096591,7.188412736496954,6.78897174299217,6.391917113392602,5.429345628954441,650.0,273.0,1433.0,1163.0,1400.0,1335.0
176,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
177,6.317164686747284,6.778784897685177,7.157735484249907,7.157735484249907,7.43955930913332,677.0,251.0,850.0,955.0,842.0,553.0
178,7.405495663199472,7.1846291527173145,6.933423025730715,6.982862751468942,6.913737350659685,804.0,273.0,1409.0,1511.0,1560.0,1644.0
179,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
180,4.852030263919617,5.236441962829949,5.0369526024136295,4.912654885736052,4.6443908991413725,290.0,174.0,229.0,218.0,225.0,127.0
181,6.429719478039138,5.056245805348308,7.001245622069476,7.441906728051625,7.487733761436444,669.0,166.0,946.0,1053.0,411.0,619.0
182,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
183,5.308267697401205,7.132497551660044,7.132497551660044,7.533693709848633,7.7102051944325325,489.0,270.0,344.0,404.0,273.0,201.0
184,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
185,6.802394763324311,7.31455283232408,5.484796933490655,7.094234845924755,7.731930721948486,587.0,280.0,996.0,1103.0,1109.0,899.0
186,5.659482215759621,5.996452088619021,6.133398042996649,6.343880434126331,6.111467339502679,332.0,211.0,276.0,268.0,254.0,286.0
187,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
188,7.239214973779806,7.202661196523238,6.9975959829819265,7.064759027791802,6.738152494595957,778.0,274.0,1328.0,1328.0,1405.0,1392.0
189,7.150701457592526,7.449498005382849,7.666221925662725,7.664815785285735,6.775366090936392,686.0,288.0,1487.0,1552.0,1498.0,1274.0
190,5.247024072160486,4.77912349311153,5.298317366548036,2.995732273553991,2.0794415416798357,145.0,154.0,120.0,128.0,140.0,189.0
191,5.937536205082426,5.883322388488279,6.880384082186005,6.745236349484363,6.848005274576363,515.0,205.0,586.0,514.0,481.0,378.0
192,4.976733742420574,5.117993812416755,4.919980925828125,4.356708826689592,5.198497031265826,284.0,169.0,177.0,171.0,190.0,144.0
193,5.25227342804663,5.497168225293202,5.153291594497779,4.969813299576001,3.091042453358316,265.0,186.0,257.0,288.0,283.0,190.0
194,5.583496308781699,6.115892125483034,6.089044875446846,5.983936280687191,5.973809611869261,499.0,217.0,248.0,262.0,285.0,265.0
195,7.566311014772463,7.56734567601324,7.652545692693921,7.788211557847076,7.362010551259734,893.0,294.0,1128.0,1452.0,1529.0,1931.0
196,7.562681246721884,7.8119734296220225,7.741967899820685,7.717796211013582,7.193685818395112,614.0,308.0,1669.0,1580.0,1443.0,1924.0
197,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
198,6.450470422144176,6.025865973825314,5.37989735354046,5.10594547390058,5.1647859739235145,422.0,212.0,537.0,531.0,495.0,632.0
199,5.771441123130016,5.7745515455444085,6.018593214496234,6.040254711277414,6.2766434893416445,472.0,200.0,433.0,387.0,455.0,320.0
200,6.7464121285733745,7.010311867307229,7.113956109566034,7.201170883281678,7.56164174558878,569.0,263.0,591.0,627.0,691.0,850.0
201,6.091309882077698,6.320768294250582,7.099201743553092,7.174724309836376,7.132497551660044,557.0,227.0,382.0,407.0,495.0,441.0
202,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
203,4.955827057601261,4.23410650459726,4.68213122712422,4.574710978503383,4.3694478524670215,237.0,130.0,95.0,118.0,103.0,141.0
204,6.834108738813838,6.90875477931522,6.90875477931522,6.483107351457199,6.272877006546167,687.0,258.0,1043.0,1176.0,1052.0,928.0
205,4.74493212836325,4.060443010546419,4.382026634673881,4.356708826689592,5.918893854273146,269.0,123.0,161.0,166.0,140.0,114.0
206,5.438079308923196,5.332718793265369,5.3981627015177525,5.153291594497779,5.375278407684165,380.0,179.0,232.0,203.0,252.0,229.0
207,7.76046702921342,7.824445930877619,7.661997558901893,7.328437352895162,7.328437352895162,771.0,309.0,1847.0,1771.0,1581.0,2345.0
208,4.634728988229636,4.890349128221754,5.655991810819852,5.940171252720432,6.222576268071369,343.0,159.0,126.0,128.0,131.0,102.0
209,7.5953872788539725,7.0909098220799835,7.319202458767849,7.792348924113037,7.515889085215125,791.0,268.0,1224.0,1082.0,1143.0,1988.0
210,6.210600077024653,6.19644412779452,6.12029741895095,6.470799503782602,6.202535517187923,348.0,221.0,294.0,265.0,197.0,497.0
211,6.56244409369372,6.542471960506805,6.565264970035361,6.142037405587356,6.674561391814426,648.0,239.0,633.0,597.0,635.0,707.0
212,7.075808863978387,6.882437470997847,6.914730892718563,6.837332814685591,6.295266001439646,764.0,257.0,1289.0,1489.0,1253.0,1182.0
213,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
215,5.777652323222656,5.288267030694535,4.890349128221754,3.871201010907891,2.8903717578961645,225.0,177.0,210.0,247.0,266.0,322.0
216,5.402677381872279,5.5254529391317835,6.052089168924417,6.2422232654551655,6.411818267709897,332.0,188.0,156.0,188.0,189.0,221.0
217,4.04305126783455,4.418840607796598,4.653960350157523,3.912023005428146,4.584967478670572,142.0,138.0,69.0,65.0,65.0,56.0
218,4.04305126783455,4.0943445622221,5.631211781821365,5.123963979403259,4.3694478524670215,165.0,125.0,34.0,43.0,35.0,56.0
